timestep	hpmc_translate_acceptance	hpmc_rotate_acceptance	hpmc_d	hpmc_a	lx	hpmc_overlap_count	hpmc_patch_energy	time	temp
87700000	0.1771653543	0.1717557252	0.03704739027	0.04007401742	12	0	-13593.25391	37591.25698	0.8949541618
87710000	0.1794871795	0.1757322176	0.03664973197	0.03951431579	12	0	-13668.76855	37607.15153	0.8949541618
87720000	0.1910569106	0.1869918699	0.03690628055	0.04029173494	12	0	-13665.52441	37622.98599	0.8949541618
87730000	0.1803278689	0.219123506	0.03707066831	0.04029947395	12	0	-13667.04004	37638.52898	0.8949541618
87740000	0.1891891892	0.1782178218	0.03586725855	0.03890414434	12	0	-13784.89453	37654.11842	0.8949541618
87750000	0.2454212454	0.2032520325	0.03604887814	0.03926924999	12	0	-13674.17188	37669.6847	0.8949541618
87760000	0.1673151751	0.1977186312	0.03658095784	0.03946927329	12	0	-13737.70117	37685.44856	0.8949541618
87770000	0.2051282051	0.2615384615	0.03617131964	0.03909229991	12	0	-13728.10938	37700.86187	0.8949541618
87780000	0.2052401747	0.2022900763	0.03651004609	0.03964232251	12	0	-13672.57129	37716.6841	0.8949541618
87790000	0.2438016529	0.1302681992	0.0362073967	0.03949635429	12	0	-13816.75684	37732.22131	0.8949541618
87800000	0.2155477032	0.1828793774	0.0362159892	0.03923641411	12	0	-13683.94434	37747.82236	0.8949541618
87810000	0.1731601732	0.1806167401	0.03556386842	0.03875960838	12	0	-13692.12109	37763.17904	0.8949541618
87820000	0.2324723247	0.2015503876	0.0373274512	0.04113769641	12	0	-13508.35645	37778.71686	0.8949541618
87830000	0.1975806452	0.1792114695	0.03684698678	0.03951191814	12	0	-13520.81055	37794.14037	0.8949541618
87840000	0.2118644068	0.2196078431	0.03702238414	0.04024997803	12	0	-13607.04883	37809.77171	0.8949541618
87850000	0.1895910781	0.2072727273	0.03682598848	0.0398842876	12	0	-13746.68652	37825.24846	0.8949541618
87860000	0.2172284644	0.1963636364	0.03706415539	0.0403072454	12	0	-13642.77832	37840.43134	0.8949541618
87870000	0.213740458	0.2044609665	0.03703927475	0.03991476928	12	0	-13553.68262	37855.54323	0.8949541618
87880000	0.1838235294	0.1743772242	0.03679882754	0.03979722927	12	0	-13531.14844	37870.98565	0.8949541618
87890000	0.1491935484	0.218487395	0.0364529613	0.03954890076	12	0	-13548.23145	37886.31092	0.8949541618
87900000	0.203125	0.2202166065	0.03643755254	0.03952478298	12	0	-13696.02441	37901.7293	0.8949541618
87910000	0.2371134021	0.2319391635	0.03767661219	0.04140768109	12	0	-13601.60547	37917.19641	0.8949541618
87920000	0.185520362	0.1939655172	0.03666848474	0.04003666411	12	0	-13567.74219	37932.6755	0.8949541618
87930000	0.2601626016	0.2264150943	0.03597416013	0.039087506	12	0	-13732.22852	37948.02545	0.8949541618
87940000	0.22406639	0.212	0.03531900909	0.03816991796	12	0	-13855.92871	37963.30499	0.8949541618
87950000	0.1692913386	0.2066115702	0.03652268016	0.03958586108	12	0	-13774.90332	37978.81544	0.8949541618
87960000	0.2118055556	0.175	0.03629218371	0.03942725779	12	0	-13521.60254	37994.23302	0.8949541618
87970000	0.2341269841	0.2136752137	0.03628751556	0.03954220701	12	0	-13728.55859	38009.74114	0.8949541618
87980000	0.2015209125	0.1825095057	0.03625155581	0.03934185188	12	0	-13664.41309	38025.1352	0.8949541618
87990000	0.1409090909	0.1217391304	0.03623224301	0.03996187337	12	0	-13631.78613	38040.63482	0.8949541618
88000000	0.1417322835	0.1865079365	0.03779713003	0.0410670015	12	0	-13573.69434	38056.1925	0.8949541618
88010000	0.1984126984	0.2039215686	0.03627143893	0.03925313499	12	0	-13845.02051	38071.68886	0.8949541618
88020000	0.1726907631	0.1475409836	0.03716091816	0.04056611117	12	0	-13655.39453	38087.36239	0.8949541618
88030000	0.1881533101	0.2014388489	0.038131213	0.04123298589	12	0	-13485.05859	38102.87473	0.8949541618
88040000	0.2	0.2064516129	0.03679292268	0.03978209945	12	0	-13662.99219	38118.30516	0.8949541618
88050000	0.1887550201	0.2337662338	0.03739428257	0.04088785161	12	0	-13497.1875	38134.00854	0.8949541618
88060000	0.1954022989	0.2285714286	0.03722407747	0.04052810887	12	0	-13616.43359	38149.86753	0.8949541618
88070000	0.2150943396	0.1712328767	0.03684406237	0.03968472711	12	0	-13642.87012	38165.59843	0.8949541618
88080000	0.2194357367	0.2595155709	0.03649043872	0.03981422841	12	0	-13644.12598	38181.20033	0.8949541618
88090000	0.1698841699	0.2047244094	0.03713494572	0.04049696711	12	0	-13695.94727	38196.59872	0.8949541618
88100000	0.2112676056	0.2062256809	0.03763790527	0.04103313264	12	0	-13631.77246	38212.07745	0.8949541618
88110000	0.1634241245	0.2129277567	0.03716598227	0.04049350464	12	0	-13589.33301	38227.48929	0.8949541618
88120000	0.1666666667	0.203125	0.0372073824	0.04081369231	12	0	-13603.57227	38242.99827	0.8949541618
88130000	0.2032520325	0.1954887218	0.03606761794	0.03936304488	12	0	-13609.18066	38258.42013	0.8949541618
88140000	0.196	0.2259414226	0.03709979978	0.04053513502	12	0	-13671.55273	38274.06334	0.8949541618
88150000	0.1990950226	0.235059761	0.03756702754	0.041207127	12	0	-13574.22656	38289.85173	0.8949541618
88160000	0.1963636364	0.219269103	0.03634339195	0.03965660894	12	0	-13739.61133	38305.5152	0.8949541618
88170000	0.1673151751	0.2202166065	0.03595843299	0.03938399639	12	0	-13680.34082	38321.10302	0.8949541618
88180000	0.1953125	0.2100840336	0.0367150312	0.03995375234	12	0	-13662.1123	38336.89692	0.8949541618
88190000	0.25	0.2265625	0.03682394003	0.03952005621	12	0	-13655.21387	38352.26802	0.8949541618
88200000	0.2172284644	0.2006472492	0.03672393206	0.0397001281	12	0	-13709.69336	38367.76101	0.8949541618
88210000	0.2230483271	0.24	0.03669552079	0.03987910093	12	0	-13701.10059	38383.343	0.8949541618
88220000	0.1703703704	0.2033333333	0.03759892304	0.04061859856	12	0	-13716.48828	38399.14334	0.8949541618
88230000	0.1959183673	0.2252964427	0.03738198079	0.0404736905	12	0	-13501.93945	38415.10455	0.8949541618
88240000	0.2175925926	0.2183908046	0.03667219953	0.04006873645	12	0	-13702.31641	38430.84025	0.8949541618
88250000	0.2086614173	0.2064777328	0.03717421946	0.04039428016	12	0	-13483.30078	38446.65302	0.8949541618
88260000	0.1740890688	0.2111111111	0.03713581505	0.04035548724	12	0	-13679.31348	38462.65994	0.8949541618
88270000	0.2277992278	0.1767068273	0.03718546967	0.04063344788	12	0	-13800.48926	38478.37435	0.8949541618
88280000	0.2480916031	0.1818181818	0.03671109589	0.03975891156	12	0	-13708.04297	38493.9624	0.8949541618
88290000	0.2007434944	0.209486166	0.03689061163	0.0401412151	12	0	-13593.0918	38509.96655	0.8949541618
88300000	0.1832061069	0.2066115702	0.03695780482	0.04023178915	12	0	-13729.10352	38525.9256	0.8949541618
88310000	0.1565217391	0.1702898551	0.0366010548	0.03977045256	12	0	-13687.24805	38541.70096	0.8949541618
88320000	0.2155172414	0.2285714286	0.03699106917	0.04010255465	12	0	-13397.79004	38557.54117	0.8949541618
88330000	0.2578125	0.2068965517	0.03674273116	0.04009839921	12	0	-13641.76465	38573.33049	0.8949541618
88340000	0.1550387597	0.1978798587	0.0357132542	0.03876584133	12	0	-13745.05273	38589.17925	0.8949541618
88350000	0.2057613169	0.2076271186	0.0367430581	0.04050251577	12	0	-13640.22168	38605.07637	0.8949541618
88360000	0.2085106383	0.2601626016	0.03765400912	0.04142235998	12	0	-13649.60449	38621.23056	0.8949541618
88370000	0.1863799283	0.2212765957	0.03732125799	0.0403983226	12	0	-13644.93555	38637.33275	0.8949541618
88380000	0.187250996	0.2147887324	0.03765425621	0.0407940586	12	0	-13633.78906	38653.34277	0.8949541618
88390000	0.168627451	0.1685823755	0.03742349706	0.0406948264	12	0	-13604.09375	38669.23944	0.8949541618
88400000	0.1984126984	0.2161016949	0.03639743205	0.03966614355	12	0	-13682.19629	38684.85745	0.8949541618
